dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,analysis_generation,selected_generation
train,1,0,22406,22406,53560,4,7,869,9.25,4,15,3,94.0,4,94.0,142.0,48.0,2.958333333333333,48.0,0.5,23.5,24.0,2,7,4
test,1,0,22406,22406,53560,4,7,869,9.25,4,15,3,-3.0,12,-3.0,213.0,216.0,0.9861111111111112,144.0,0.25,-0.25,24.0,6,8,4
train,1,0,22406,22406,53560,4,7,869,9.25,4,15,3,94.0,4,94.0,142.0,48.0,2.958333333333333,48.0,0.5,23.5,24.0,2,8,4
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,9,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,9,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,10,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,10,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,11,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,11,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,12,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,12,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,13,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,13,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,14,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,14,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,15,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,15,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,16,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,16,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,17,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,17,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,18,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,18,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,19,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,19,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,20,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,20,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,21,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,21,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,22,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,22,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,23,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,23,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,24,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,24,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,25,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,25,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,26,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,26,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,27,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,27,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,28,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,28,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,29,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,29,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,30,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,30,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,31,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,31,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,32,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,32,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,33,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,33,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,34,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,34,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,35,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,35,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,36,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,36,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,37,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,37,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,38,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,38,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,39,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,39,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,40,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,40,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,41,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,41,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,42,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,42,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,43,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,43,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,44,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,44,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,45,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,45,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,46,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,46,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,47,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,47,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,48,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,48,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,49,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,49,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,50,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,50,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,51,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,51,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,52,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,52,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,53,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,53,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,54,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,54,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,55,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,55,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,56,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,56,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,57,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,57,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,58,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,58,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,59,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,59,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,60,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,60,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,61,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,61,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,62,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,62,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,63,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,63,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,64,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,64,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,65,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,65,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,66,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,66,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,67,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,67,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,68,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,68,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,69,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,69,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,70,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,70,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,71,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,71,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,72,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,72,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,73,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,73,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,74,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,74,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,75,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,75,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,76,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,76,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,77,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,77,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,78,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,78,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,79,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,79,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,80,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,80,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,81,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,81,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,82,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,82,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,83,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,83,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,84,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,84,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,85,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,85,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,86,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,86,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,87,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,87,9
test,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2,88,9
train,1,0,22406,22406,53560,9,7,226,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0,88,9
