dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition
test,1,0,53560,53560,86986,18,7,1167,7.25,4,10,2,-129.24395537122808,29,-96.0,322.0,418.0,0.7703349282296651,204.0,0.2413793103448276,-3.310344827586207,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,19,7,1167,7.25,4,10,2,284.7283305577832,32,302.0,644.0,342.0,1.8830409356725144,114.0,0.4375,9.4375,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,19,7,1167,7.25,4,10,2,-129.24395537122808,29,-96.0,322.0,418.0,0.7703349282296651,204.0,0.2413793103448276,-3.310344827586207,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,20,7,1225,7.25,4,10,2,284.7283305577832,32,302.0,644.0,342.0,1.8830409356725144,114.0,0.4375,9.4375,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,20,7,1225,7.25,4,10,2,-129.24395537122808,29,-96.0,322.0,418.0,0.7703349282296651,204.0,0.2413793103448276,-3.310344827586207,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,21,7,1096,7.25,4,10,2,284.7283305577832,32,302.0,644.0,342.0,1.8830409356725144,114.0,0.4375,9.4375,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,21,7,1096,7.25,4,10,2,-129.24395537122808,29,-96.0,322.0,418.0,0.7703349282296651,204.0,0.2413793103448276,-3.310344827586207,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,22,7,1260,7.25,4,10,2,284.7283305577832,32,302.0,644.0,342.0,1.8830409356725144,114.0,0.4375,9.4375,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,22,7,1260,7.25,4,10,2,-139.97354247354244,30,-115.0,322.0,437.0,0.7368421052631579,223.0,0.2333333333333333,-3.8333333333333335,19.0,9,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,23,7,1167,7.0,4,10,2,284.7283305577832,32,302.0,644.0,342.0,1.8830409356725144,114.0,0.4375,9.4375,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,23,7,1167,7.0,4,10,2,-129.24395537122808,29,-96.0,322.0,418.0,0.7703349282296651,204.0,0.2413793103448276,-3.310344827586207,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,24,7,997,7.25,4,10,2,297.8753934114061,31,321.0,644.0,323.0,1.993808049535604,114.0,0.4516129032258064,10.35483870967742,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,24,7,997,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,25,7,997,7.5,4,10,2,297.8753934114061,31,321.0,644.0,323.0,1.993808049535604,114.0,0.4516129032258064,10.35483870967742,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,25,7,997,7.5,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,26,7,997,7.5,4,10,2,297.8753934114061,31,321.0,644.0,323.0,1.993808049535604,114.0,0.4516129032258064,10.35483870967742,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,26,7,997,7.5,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,27,7,997,7.0,4,10,2,297.8753934114061,31,321.0,644.0,323.0,1.993808049535604,114.0,0.4516129032258064,10.35483870967742,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,27,7,997,7.0,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,28,7,917,7.25,4,10,2,322.2123609602145,29,359.0,644.0,285.0,2.259649122807017,114.0,0.4827586206896552,12.379310344827584,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,28,7,917,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,29,7,917,7.25,4,10,2,322.2123609602145,29,359.0,644.0,285.0,2.259649122807017,114.0,0.4827586206896552,12.379310344827584,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,29,7,917,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,30,7,825,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,30,7,825,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,31,7,858,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,31,7,858,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,32,7,858,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,32,7,858,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,33,7,858,7.5,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,33,7,858,7.5,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,34,7,882,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,34,7,882,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,35,7,825,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,35,7,825,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,36,7,882,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,36,7,882,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,37,7,882,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,37,7,882,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,38,7,858,7.5,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,38,7,858,7.5,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,39,7,852,7.75,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,39,7,852,7.75,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,40,7,829,7.5,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,40,7,829,7.5,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,41,7,882,7.75,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,41,7,882,7.75,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,42,7,882,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,42,7,882,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,43,7,858,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,43,7,858,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,44,7,882,7.75,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,44,7,882,7.75,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,45,7,849,7.5,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,45,7,849,7.5,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,46,7,852,7.0,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,46,7,852,7.0,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,47,7,852,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,47,7,852,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,48,7,882,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,48,7,882,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,49,7,852,7.75,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,49,7,852,7.75,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,50,7,882,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,50,7,882,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,51,7,852,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,51,7,852,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,52,7,882,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,52,7,882,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,53,7,820,7.0,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,53,7,820,7.0,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,54,7,882,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,54,7,882,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,55,7,812,7.75,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,55,7,812,7.75,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,56,7,812,7.0,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,56,7,812,7.0,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,57,7,812,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,57,7,812,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,58,7,858,7.25,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,58,7,858,7.25,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,59,7,882,7.5,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,59,7,882,7.5,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,60,7,852,7.0,4,10,2,333.36466519413847,28,378.0,644.0,266.0,2.421052631578948,114.0,0.5,13.5,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,60,7,852,7.0,4,10,2,-101.86142547598676,28,-77.0,322.0,399.0,0.8070175438596491,185.0,0.25,-2.75,19.0,8,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,61,7,712,7.0,4,10,2,424.2384235309197,26,416.0,644.0,228.0,2.824561403508772,95.0,0.5384615384615384,16.0,19.0,5,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,61,7,712,7.0,4,10,2,-33.333333333333336,25,-20.0,322.0,342.0,0.9415204678362572,147.0,0.28,-0.8,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,62,7,712,7.0,4,10,2,424.2384235309197,26,416.0,644.0,228.0,2.824561403508772,95.0,0.5384615384615384,16.0,19.0,5,rolling,losing_streak_fitness,2_days,rep_1
test,1,0,53560,53560,86986,62,7,712,7.0,4,10,2,-33.333333333333336,25,-20.0,322.0,342.0,0.9415204678362572,147.0,0.28,-0.8,19.0,6,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,63,7,712,7.75,4,10,2,424.2384235309197,26,416.0,644.0,228.0,2.824561403508772,95.0,0.5384615384615384,16.0,19.0,5,rolling,losing_streak_fitness,2_days,rep_1
